stock_id,supplier_id,qty,sprice,pprice,mrp,tax,decision
44407,106,12,8.2,92.4,10,18,1
44408,106,6,38,204.06,40,5,1
44409,106,6,20.5,110.52,25,18,1
44410,106,6,28.5,153.06,30,5,1
44411,106,12,8.2,92.4,10,18,1
44412,106,6,20.5,115.56,25,18,1
44413,106,6,20.5,113.52,25,18,1
44414,106,12,4.1,46.2,5,18,1
44415,106,12,8.2,92.4,10,18,1
44416,106,12,8.2,92.4,10,18,1
44417,106,6,28.5,153.06,30,5,1
44418,106,6,12.3,69.36,15,18,1
44419,88,8,46,280,46,0,1
44420,50,4,155.8,575.08,190,18,1
44421,249,6,52.8,257.14,60,12,1
44422,249,22,30.8,550,35,12,1
44423,249,15,30.8,375,35,12,1
44424,249,24,39.6,750,45,12,1
44425,249,6,26.4,123.21,30,12,1
44426,144,2,18,30,18,0,1
44427,144,3,33,84,33,0,1
44428,144,3,25,63,25,0,1
44429,144,2,38,68,40,5,1
44430,144,2,76,136,80,5,1
44431,144,1,57,50,60,5,1
44432,132,6,30,150,30,0,1
44433,132,2,18,30,18,0,1
44434,26,10,57.4,508.4,70,18,1
44435,100,60,47.5,2439.6,50,5,0
44436,245,48,19.36,624,22,12,1
44437,111,12,88.56,1017,108,18,1
44438,111,6,21.32,112.98,26,18,1
44439,111,6,42.64,225.96,52,18,1
44440,111,3,163.18,435.51,199,18,1
44441,111,3,82,218.91,100,18,1
44442,111,3,32.8,94.17,40,18,1
44443,111,24,4.1,94.08,5,18,1
44444,111,3,135.3,388.41,165,18,1
44445,111,6,36.9,211.86,45,18,1
44446,21,10,38,266.7,40,5,1
44447,21,5,76,266.65,80,5,1
44448,111,12,12.3,141.24,15,18,1
44449,21,12,9.5,80.04,10,5,1
44450,111,6,8.2,46.38,10,18,1
44451,111,6,8.2,46.38,10,18,1
44452,111,6,8.2,47.1,10,18,1
44453,111,4,45.1,172.64,55,18,1
44454,111,4,45.1,172.64,55,18,1
44455,111,4,45.1,172.64,55,18,1
44456,111,12,8.2,90.72,10,18,1
44457,111,24,8.2,188.4,10,18,1
44458,111,6,20.5,117.72,25,18,1
44459,111,24,4.1,94.08,5,18,1
44460,111,24,8.2,188.4,10,18,1
44461,111,6,22.14,127.14,27,18,1
44462,111,6,4.1,23.52,5,18,1
44463,111,6,8.2,46.38,10,18,1
44464,111,6,22.14,127.14,27,18,1
44465,111,4,28.5,103.88,30,5,1
44466,111,4,99.75,373.84,105,5,1
44467,111,13,4.92,61.23,6,18,1
44468,71,8,66.5,441.92,70,5,1
44469,71,2,57,95.24,60,5,1
44470,240,10,47.5,380.9,50,5,1
44471,113,40,18,710,18,0,1
44472,113,30,20,592.5,20,0,1
44473,113,6,23,135,23,0,1
44474,113,6,21,124.5,21,0,1
44475,113,20,20,390,20,0,1
44476,113,10,11,105,11,0,1
44477,113,5,12,57.5,12,0,1
44478,113,5,6,27.5,6,0,1
44479,96,24,5.74,142.32,7,18,1
44480,96,18,11.48,213.48,14,18,1
44481,96,18,16.4,305.1,20,18,1
44482,96,12,24.6,305.04,30,18,1
44483,96,12,24.6,305.04,30,18,1
44484,96,10,20.5,211.9,25,18,1
44485,96,10,32.8,339,40,18,1
44486,96,10,24.6,254.2,30,18,1
44487,96,20,12.3,254.2,15,18,1
44488,96,20,20.5,423.8,25,18,1
44489,96,2,168.1,347.46,205,18,1
44490,96,2,221.4,457.62,270,18,1
44491,96,2,221.4,457.62,270,18,1
44492,96,2,114.8,237.28,140,18,1
44493,96,2,147.6,305.08,180,18,1
44494,96,2,147.6,305.08,180,18,1
44495,96,2,65.6,135.6,80,18,1
44496,96,2,82,169.5,100,18,1
44497,96,2,82,169.5,100,18,1
44498,96,24,12.3,305.04,15,18,1
44499,96,24,12.3,305.04,15,18,1
44500,96,24,8.2,203.28,10,18,1
44501,96,24,8.2,203.28,10,18,1
44502,226,24,8.2,168,10,18,1
44503,226,12,8.2,84,10,18,1
44504,226,20,4.1,70.35,5,18,1
44505,226,24,4.1,84.72,5,18,1
44506,226,24,4.1,84.72,5,18,1
44507,226,24,4.1,84.72,5,18,1
44508,226,24,8.2,168,10,18,1
44509,226,12,4.1,40.8,5,18,1
44510,226,12,4.1,40.8,5,18,1
44511,226,6,24.6,132,30,18,1
44512,226,54,26.4,1158.3,30,12,1
44513,226,72,8.8,532.8,10,12,1
44514,226,30,8.8,214.5,10,12,1
44515,226,200,4.1,678,5,18,1
44516,113,30,18,532.5,18,0,1
44517,113,30,20,592.5,20,0,1
44518,113,20,20,390,20,0,1
44519,71,5,66.5,276.2,70,5,1
44520,71,1,61.75,51.43,65,5,1
44521,259,5,210,900,210,0,1
44522,172,5,50,200,50,0,1
44523,41,1,323.9,302.45,395,18,1
44524,50,24,8.2,175.3,10,18,1
44525,50,16,32.8,467.62,40,18,1
44526,40,10,17,147.5,17,0,1
44527,40,12,23.75,235.56,25,5,1
44528,40,12,23.75,235.56,25,5,1
44529,40,12,23.75,235.56,25,5,1
44530,40,12,23.75,235.56,25,5,1
44531,40,12,23.75,235.56,25,5,1
44532,40,8,23.75,157.04,25,5,1
44533,40,30,14,367.5,14,0,1
44534,40,20,34,615,34,0,1
44535,40,7,30,182.42,30,0,1
44536,40,10,60,515,60,0,1
44537,40,1,115,100,115,0,1
44538,40,10,33.25,291.4,35,5,1
44539,40,3,106.4,277.32,112,5,1
44540,40,5,122.32,539.85,139,12,1
44541,40,6,100.32,531.3,114,12,1
44542,40,15,65.12,862.2,74,12,1
44543,40,5,98.56,435,112,12,1
44544,40,8,105.6,745.68,120,12,1
44545,40,1,215.6,184.82,245,12,1
44546,40,2,84.48,149.14,96,12,1
44547,40,2,84.48,149.14,96,12,1
44548,40,15,44,609.45,50,12,1
44549,40,10,94.16,812.5,107,12,1
44550,40,6,83.6,431.28,95,12,1
44551,40,15,47.52,609.45,54,12,1
44552,40,6,211.2,1089.6,240,12,1
44553,40,4,105.6,367.56,120,12,1
44554,40,3,308,794.49,350,12,1
44555,40,3,239.36,633.63,272,12,1
44556,40,6,110,567.48,125,12,1
44557,40,2,73.15,127.6,77,5,1
44558,40,6,110,567.48,125,12,1
44559,40,10,85.5,685.8,90,5,1
44560,40,3,215.6,556.14,245,12,1
44561,40,6,22.14,123.54,27,18,1
44562,40,10,10,86.5,10,0,1
44563,40,5,149.6,643.15,170,12,1
44564,40,6,215.6,1112.28,245,12,1
44565,40,2,237.6,408.6,270,12,1
44566,40,3,123.2,317.79,140,12,1
44567,40,3,127.6,329.16,145,12,1
44568,40,10,33.25,291.4,35,5,1
44569,40,6,101.2,495.54,115,12,1
44570,40,5,46.55,205.5,49,5,1
44571,40,5,109.25,470.25,115,5,1
44572,40,2,270.75,450.5,285,5,1
44573,40,12,23.75,235.56,25,5,1
44574,118,6,106.427,672.54,120.94,12,1
44575,118,3,52.228,149.94,59.35,12,1
44576,118,5,25.42,129.95,31,18,1
44577,118,10,25.42,259.9,31,18,1
44578,118,10,25.42,259.9,31,18,1
44579,118,5,131.2,564.95,160,18,1
44580,118,10,24.6,211.9,30,18,1
44581,118,5,131.2,564.95,160,18,1
44582,50,24,12.3,249.29,15,18,1
44583,50,24,12.3,249.29,15,18,1
44584,50,24,16.4,353.52,20,18,1
44585,50,24,16.4,353.52,20,18,1
44586,50,24,8.2,166.04,10,18,1
44587,50,24,8.2,166.04,10,18,1
44588,50,24,8.2,166.04,10,18,1
44589,50,24,8.2,166.04,10,18,1
44590,50,48,32.8,1497.36,40,18,1
44591,50,48,32.8,1309.4,40,18,1
44592,144,2,18,30,18,0,1
44593,144,2,33,56,33,0,1
44594,50,48,32.8,1309.44,40,18,1
44595,144,3,25,63,25,0,1
44596,144,2,40,70,40,0,1
44597,144,2,25,42,25,0,1
44598,53,12,26.4,276,30,12,1
44599,53,8,26.4,184,30,12,1
44600,53,6,52.8,276,60,12,1
44601,53,2,52.8,92,60,12,1
44602,53,3,44,117,50,12,1
44603,53,3,70.4,183,80,12,1
44604,53,5,47.5,205,50,5,1
44605,205,6,46.55,233.34,49,5,1
44606,64,24,8.2,228,10,18,1
44607,205,6,47.5,238.08,50,5,1
44608,205,6,57,285.72,60,5,1
44609,64,24,7.2,216,10,28,1
44610,64,36,12.96,576,18,28,1
44611,64,26,14.76,425.36,18,18,1
44612,64,24,12.96,384,18,28,1
44613,64,24,12.96,384,18,28,1
44614,64,24,12.96,384,18,28,1
44615,64,24,17.6,441.6,20,12,1
44616,158,3,28.7,69.39,35,18,1
44617,64,24,17.6,441.6,20,12,1
44618,158,6,23.75,104.4,25,5,1
44619,64,23,18,535.9,25,28,1
44620,64,24,18,559.2,25,28,1
44621,158,3,45.1,98.01,55,18,1
44622,64,24,18,559.2,25,28,1
44623,64,9,28.7,253.8,35,18,1
44624,64,24,24.6,654.48,30,18,1
44625,158,3,34.44,83.91,42,18,1
44626,64,18,30.34,594.54,37,18,1
44627,64,40,32.56,1362,37,12,1
44628,64,24,28.8,908.64,40,28,1
44629,64,24,28.8,908.64,40,28,1
44630,64,24,28.8,908.64,40,28,1
44631,64,24,41,1091.04,50,18,1
44632,64,12,49.2,665.04,60,18,1
44633,64,12,43.2,665.04,60,28,1
44634,64,12,43.2,665.04,60,28,1
44635,64,9,64.8,761.4,90,28,1
44636,64,9,64.8,761.4,90,28,1
44637,158,3,32.8,83.76,40,18,1
44638,158,3,34.44,83.91,42,18,1
44639,158,3,31.16,83.91,38,18,1
44640,158,3,44,133.95,50,12,1
44641,158,3,50,0,50,0,1
44642,158,3,44,133.95,50,12,1
44643,158,3,50,0,50,0,1
44644,158,3,44,133.95,50,12,1
44645,158,3,50,0,50,0,1
44646,158,12,8.2,91.56,10,18,1
44647,158,1,10,0,10,0,1
44648,158,3,114.8,323.58,140,18,1
44649,158,12,4.1,49.92,5,18,1
44650,158,3,151.7,427.26,185,18,1
44651,158,1,5,0,5,0,1
44652,158,5,36.9,173.35,45,18,1
44653,158,6,39.6,214.68,45,12,1
44654,158,6,49.2,238.98,60,18,1
44655,262,6,127.1,510,155,18,1
44656,262,6,127.1,450,155,18,1
44657,262,12,127.1,1020,155,18,1
44658,262,6,140.8,570,160,12,1
44659,262,12,48.4,420,55,12,1
44660,262,6,145.2,570,165,12,1
44661,262,6,224.4,1050,255,12,1
44662,262,6,57.2,210,65,12,1
44663,262,12,39.6,300,45,12,1
44664,262,12,32.8,288,40,18,1
44665,262,6,61.5,300,75,18,1
44666,262,3,77.9,165,95,18,1
44667,262,3,66,135,75,12,1
44668,262,6,53.3,210,65,18,1
44669,262,6,155.8,660,190,18,1
44670,262,24,17.6,300,20,12,1
44671,262,12,33.62,300,41,18,1
44672,262,3,146.78,210,179,18,1
44673,262,3,220.58,240,269,18,1
44674,262,3,246,270,300,18,1
44675,262,3,253.38,270,309,18,1
44676,262,3,310.78,450,379,18,1
44677,262,3,253.38,300,309,18,1
44678,262,6,125,450,125,0,1
44679,262,24,31.16,504,38,18,1
44680,237,3,17.6,47.85,20,12,1
44681,237,3,17.6,47.85,20,12,1
44682,237,3,17.6,47.85,20,12,1
44683,237,3,17.6,47.85,20,12,1
44684,237,3,17.6,47.85,20,12,1
44685,237,3,17.6,47.85,20,12,1
44686,237,11,8.8,87.67,10,12,1
44687,237,11,8.8,87.67,10,12,1
44688,237,11,8.8,87.67,10,12,1
44689,237,11,8.8,87.67,10,12,1
44690,237,11,8.8,87.67,10,12,1
44691,144,4,30,100,30,0,1
44692,144,4,18,60,18,0,1
44693,144,4,33,112,33,0,1
44694,144,1,25,21,25,0,1
44695,144,3,40,105,40,0,1
44696,144,1,25,21,25,0,1
44697,88,10,46,350,46,0,1
44698,132,6,30,150,30,0,1
44699,132,2,18,30,18,0,1
44700,113,70,18,1242.5,18,0,1
44701,113,40,20,790,20,0,1
44702,113,20,20,390,20,0,1
44703,113,10,11,105,11,0,1
44704,74,6,54.94,284.02,67,18,1
44705,74,12,37.72,421.44,46,18,1
44706,74,3,72.16,192.2,88,18,1
44707,74,3,141.04,345.1,172,18,1
44708,74,6,24.6,137.42,30,18,1
44709,74,6,72.16,403.12,88,18,1
44710,74,3,72.16,201.56,88,18,1
44711,74,6,39.36,219.88,48,18,1
44712,74,6,39.36,219.88,48,18,1
44713,74,12,8.2,92.4168,10,18,1
44714,74,12,8.2,92.4168,10,18,1
44715,74,1,8.2,0,10,18,1
44716,74,3,75.44,194.69,92,18,1
44717,74,3,136.94,334.18,167,18,1
44718,74,6,45.1,251.95,55,18,1
44719,74,12,16.4,184.9,20,18,1
44720,74,6,16.4,92.4498,20,18,1
44721,74,12,16.4,184.9,20,18,1
44722,21,10,22,156.3,25,12,1
44723,21,10,23.75,200,25,5,1
44724,21,5,33.25,116.65,35,5,1
44725,21,5,32.8,118.65,40,18,1
44726,21,10,9.5,66.7,10,5,1
44727,263,5,23.75,76.19,25,5,1
44728,263,5,33.25,128.571,35,5,1
44729,263,5,23.75,76.19,25,5,1
44730,263,3,23.75,45.714,25,5,1
44731,263,3,23.75,45.714,25,5,1
44732,263,9,8.8,68.3028,10,12,1
44733,263,5,32.8,139.831,40,18,1
44734,221,20,16.4,288.13,20,18,1
44735,221,72,4.1,266.94,5,18,1
44736,221,20,17.6,303.57,20,12,1
44737,221,20,17.6,303.57,20,12,1
44738,221,20,17.6,303.57,20,12,1
44739,221,20,17.6,303.57,20,12,1
44740,221,20,17.6,303.57,20,12,1
44741,221,20,17.6,303.57,20,12,1
44742,221,12,8.8,93.75,10,12,1
44743,221,12,8.8,93.75,10,12,1
44744,221,12,8.8,93.75,10,12,1
44745,221,12,8.8,93.75,10,12,1
44746,221,12,8.8,93.75,10,12,1
44747,221,12,8.8,93.75,10,12,1
44748,221,12,8.8,93.75,10,12,1
44749,221,12,8.8,93.75,10,12,1
44750,72,50,35,1230,35,0,1
44751,282,36,20,499.968,20,0,1
44752,58,40,21.85,807.6,23,5,1
44753,58,12,45.6,498.84,48,5,1
44754,58,24,23.75,519.36,25,5,1
44755,58,150,9.5,1315.5,10,5,1
44756,58,12,47.5,519.48,50,5,1
44757,58,40,22.8,844.8,24,5,1
44758,58,15,61.75,773.85,65,5,1
44759,58,2,99.75,169.62,105,5,1
44760,58,27,10,229.77,10,0,1
44761,58,12,23.75,224.16,25,5,1
44762,58,6,84.48,456.6,96,12,1
44763,58,4,198,712.36,225,12,1
44764,58,6,86.24,466.38,98,12,1
44765,58,6,26.4,146.1,30,12,1
44766,58,3,206.8,558.6,235,12,1
44767,58,10,11.4,84.3,12,5,1
44768,58,2,161.5,276.64,170,5,1
44769,58,3,130.15,342.21,137,5,1
44770,58,10,4.75,41.1,5,5,1
44771,58,32,4.1,119.68,5,18,1
44772,258,1,96.8,89.29,110,12,1
44773,124,5,22,98.2,25,12,1
44774,124,5,22,89.3,25,12,1
44775,124,5,13.2,53.6,15,12,1
44776,124,5,10.56,53.6,12,12,1
44777,124,2,30,50,30,0,1
44778,124,2,33,56,33,0,1
44779,124,2,35,60,35,0,1
44780,73,2,33.25,53.34,35,5,1
44781,73,5,19,76.2,20,5,1
44782,73,5,66.5,280.95,70,5,1
44783,73,5,42.75,171.45,45,5,1
44784,73,5,33.25,133.35,35,5,1
44785,73,5,42.75,171.45,45,5,1
44786,73,5,42.75,171.45,45,5,1
44787,73,5,28.5,114.3,30,5,1
44788,73,5,28.5,114.3,30,5,1
44789,73,5,47.5,195.25,50,5,1
44790,73,5,47.5,190.5,50,5,1
44791,73,5,42.75,176.2,45,5,1
44792,73,3,38,94.29,40,5,1
44793,73,5,38,152.4,40,5,1
44794,73,3,47.5,114.3,50,5,1
44795,73,3,47.5,117.15,50,5,1
44796,73,4,42.75,137.16,45,5,1
44797,73,3,42.75,105.72,45,5,1
44798,73,5,42.75,176.2,45,5,1
44799,73,3,47.5,117.15,50,5,1
44800,73,4,42.75,137.16,45,5,1
44801,73,5,42.75,176.2,45,5,1
44802,73,4,47.5,156.2,50,5,1
44803,73,3,33.25,82.86,35,5,1
44804,73,3,47.5,114.3,50,5,1
44805,73,4,47.5,156.2,50,5,1
44806,247,9,35.15,243,37,5,1
44807,247,3,38,90,40,5,1
44808,247,3,34.2,84,36,5,1
44809,247,3,34.2,84,36,5,1
44810,68,6,17.6,92.7,20,12,1
44811,68,2,87.12,156.44,99,12,1
44812,68,6,13.2,69.66,15,12,1
44813,68,6,17.6,92.64,20,12,1
44814,68,6,17.6,92.82,20,12,1
44815,68,2,87.12,156.48,99,12,1
44816,68,5,22,96.75,25,12,1
44817,247,3,38,90,40,5,1
44818,247,3,34.2,84,36,5,1
44819,247,3,34.2,90,36,5,1
44820,68,2,105.6,201.3,120,12,1
44821,247,3,34.2,84,36,5,1
44822,247,3,34.2,84,36,5,1
44823,68,50,4.75,215,5,5,1
44824,247,3,34.2,84,36,5,1
44825,172,8,50,320,50,0,1
44826,180,5,57,228.6,60,5,1
44827,180,3,52.25,128.58,55,5,1
44828,68,6,35.2,194.76,40,12,1
44829,68,6,26.4,146.1,30,12,1
44830,68,6,35.2,194.82,40,12,1
44831,68,6,26.4,146.1,30,12,1
44832,68,6,35.2,194.82,40,12,1
44833,68,6,26.4,146.1,30,12,1
44834,68,6,35.2,194.4,40,12,1
44835,68,6,44,243.48,50,12,1
44836,68,6,26.4,146.1,30,12,1
44837,68,6,44,243.48,50,12,1
44838,68,6,35.2,194.82,40,12,1
44839,68,5,42.24,194.8,48,12,1
44840,68,6,35.2,194.82,40,12,1
44841,68,12,8.8,97.32,10,12,1
44842,68,16,8.8,129.92,10,12,1
44843,68,12,17.6,194.76,20,12,1
44844,68,6,70.4,389.58,80,12,1
44845,68,12,10.56,116.88,12,12,1
44846,68,24,17.6,389.52,20,12,1
44847,68,12,8.8,97.44,10,12,1
44848,268,12,30,300,30,0,1
44849,268,6,40,210,40,0,1
44850,268,3,30,60,30,0,1
44851,268,4,25,80,25,0,1
44852,268,18,35,522,35,0,1
44853,268,4,60,200,60,0,1
44854,268,4,30,100,30,0,1
44855,144,3,30,75,30,0,1
44856,144,3,18,45,18,0,1
44857,144,2,25,42,25,0,1
44858,144,2,40,70,40,0,1
44859,132,4,30,100,30,0,1
44860,132,2,18,30,18,0,1
44861,132,5,38,170,40,5,1
44866,59,6,18,93.18,25,28,1
44867,59,6,18,93.18,25,28,1
44868,59,6,14.4,93.18,20,28,1
44869,59,6,18,93.18,25,28,1
44870,59,3,61.6,170.52,70,12,1
44871,59,3,57.2,170.52,65,12,1
44872,59,28,10.8,347.76,15,28,1
44873,59,12,26.4,311.52,30,12,1
44874,59,1,19,0,19,0,1
44875,59,1,19,0,19,0,1
44876,59,24,14.76,288,18,18,1
44877,59,12,22,209.76,25,12,1
44878,59,15,13.2,174.6,15,12,1
44879,59,12,17.6,186.24,20,12,1
44880,59,12,17.6,186.24,20,12,1
44881,59,12,22,243.48,25,12,1
44882,59,6,64.8,350.46,90,28,1
44883,59,3,64.8,175.23,90,28,1
44884,59,5,28.8,127.65,40,28,1
44885,59,6,28.8,153.18,40,28,1
44886,59,6,28.8,153.18,40,28,1
44887,59,6,28.8,153.18,40,28,1
44888,59,6,28.8,153.18,40,28,1
44889,59,12,17.6,186.24,20,12,1
44890,59,12,26.4,292.2,30,12,1
44891,59,40,8.8,310.4,10,12,1
44892,59,40,8.8,303.2,10,12,1
44893,41,4,159.9,565.32,195,18,1
44894,41,2,274.7,481.42,335,18,1
44895,113,40,18,710,18,0,1
44896,113,30,20,592.5,20,0,1
44897,113,20,20,390,20,0,1
44898,113,10,11,105,11,0,1
44899,71,10,66.5,552.4,70,5,1
44900,71,3,123.5,314.28,130,5,1
44901,71,1,61.75,51.43,65,5,1
44902,71,1,76,60.95,80,5,1
44903,71,5,61.75,266.65,65,5,1
44904,185,6,17.6,93.24,20,12,1
44905,185,6,39.6,209.76,45,12,1
44906,185,3,61.6,164.4,70,12,1
44907,185,3,61.6,163.14,70,12,1
44908,226,168,4.75,571.2,5,5,1
44909,226,12,28.5,268.8,30,5,1
44910,226,12,28.5,268.8,30,5,1
44911,226,12,8.2,84,10,18,1
44912,226,24,15.84,306,18,12,1
44913,226,10,8.8,62.5,10,12,1
44914,240,10,47.5,380.9,50,5,1
44915,48,60,4.1,228,5,18,1
44916,48,48,21.12,864.96,24,12,1
44917,48,24,9.5,211.68,10,5,1
44918,48,24,14.08,294.96,16,12,1
44919,48,60,8.2,466.2,10,18,1
44920,48,12,30.8,334.2,35,12,1
44921,48,24,22,471.84,25,12,1
44922,48,56,4.4,212.8,5,12,1
44923,48,48,8.2,364.8,10,18,1
44924,48,30,26.4,714.3,30,12,1
44925,48,12,39.6,389.64,45,12,1
44926,48,12,44,438.36,50,12,1
44927,48,15,26.4,357.15,30,12,1
44928,48,140,8.2,1064,10,18,1
44929,48,36,16.4,547.2,20,18,1
44930,40,1,17,14.75,17,0,1
44931,40,3,17,44.25,17,0,1
44932,40,10,14,122.5,14,0,1
44933,40,20,34,615,34,0,1
44934,40,15,30,390.9,30,0,1
44935,40,6,60,309,60,0,1
44936,40,3,115,300,115,0,1
44937,40,1,73.15,63.8,77,5,1
44938,40,3,85.5,205.74,90,5,1
44939,40,3,61.6,163.14,70,12,1
44940,40,3,26.4,65.1,30,12,1
44941,40,3,26.4,65.1,30,12,1
44942,40,2,79.2,130.18,90,12,1
44943,40,3,26.4,65.1,30,12,1
44944,40,3,26.4,65.1,30,12,1
44945,40,2,79.2,130.18,90,12,1
44946,40,3,26.4,65.1,30,12,1
44947,40,2,79.2,130.18,90,12,1
44948,48,12,39.6,389.64,45,12,1
44949,48,15,26.4,357.15,30,12,1
44950,48,15,26.4,357.15,30,12,1
44951,48,30,16.4,456,20,18,1
44952,48,48,8.2,364.8,10,18,1
44953,48,24,17.6,393.12,20,12,1
44954,48,48,16.4,729.6,20,18,1
44955,48,12,65.6,665.28,80,18,1
44956,48,60,4.1,228,5,18,1
44957,48,60,4.1,223.2,5,18,1
44958,48,144,8.2,1108.8,10,18,1
44959,48,200,8.2,1540,10,18,1
44960,146,20,20.5,344.162,25,18,1
44961,146,10,32.8,276.9,40,18,1
44962,146,20,41,687.96,50,18,1
44963,146,24,8.2,165.312,10,18,1
44964,146,24,4.1,88.8,5,18,1
44965,146,24,4.1,88.8,5,18,1
44966,146,24,4.1,88.8,5,18,1
44967,146,12,8.2,79.68,10,18,1
44968,146,24,4.1,88.8,5,18,1
44969,146,24,8.2,177.84,10,18,1
44970,146,12,28.7,303.6,35,18,1
44971,146,12,28.7,0,35,18,1
44972,146,12,28.7,303.6,35,18,1
44973,146,12,28.7,0,35,18,1
44974,26,12,61.6,642.84,70,12,1
44975,26,15,53.3,699.15,65,18,1
44976,85,5,101.65,611.2,107,5,1
44977,85,2,113.05,260.7,119,5,1
44978,85,3,115.9,308.43,122,5,1
44979,85,3,50.35,133.59,53,5,1
44980,85,5,76,323.85,80,5,1
44981,85,12,20.9,213.72,22,5,1
44982,85,3,87.12,212.16,99,12,1
44983,85,3,69.52,212.16,79,12,1
44984,85,3,87.12,212.16,99,12,1
44985,85,3,70.4,171.45,80,12,1
44986,85,5,23.75,95.25,25,5,1
44987,85,3,135.3,335.61,165,18,1
44988,85,3,135.3,335.61,165,18,1
44989,85,4,118.75,454.12,125,5,1
44990,85,10,12.3,72.1,15,18,1
44991,85,10,8.2,72.1,10,18,1
44992,23,3,16.4,46.23,20,18,1
44993,23,3,41,106.32,50,18,1
44994,23,2,75.44,132.5,92,18,1
44995,23,3,16.4,46.23,20,18,1
44996,23,3,41,115.56,50,18,1
44997,23,2,77.08,144.84,94,18,1
44998,23,4,35.15,125.88,37,5,1
44999,23,3,56.05,125.01,59,5,1
45000,23,2,115.9,168.36,122,5,1
45001,23,1,152,208.33,160,5,1
45002,23,2,108.24,217.26,132,18,1
45003,23,3,21.32,59.01,26,18,1
45004,23,3,30.34,87.84,37,18,1
45005,23,2,65.6,126.36,80,18,1
45006,23,3,104.96,295.83,128,18,1
45007,23,3,22.96,69.33,28,18,1
45008,23,3,36.08,92.43,44,18,1
45009,23,12,4.4,48.72,5,12,1
45010,23,6,19.36,107.16,22,12,1
45011,23,6,36.08,214.26,44,18,1
45012,23,3,66,179.37,75,12,1
45013,23,1,87.12,76.87,99,12,1
45014,23,1,87.12,76.87,99,12,1
45015,23,1,87.12,76.87,99,12,1
45016,23,1,87.12,76.87,99,12,1
45017,23,1,95.92,84.63,109,12,1
45018,23,1,95.92,84.63,109,12,1
45019,23,3,17.6,46.59,20,12,1
45020,23,3,17.6,46.59,20,12,1
45021,23,3,17.6,46.59,20,12,1
45022,23,3,17.6,46.59,20,12,1
45023,23,3,17.6,46.59,20,12,1
45024,23,3,17.6,46.59,20,12,1
45025,23,3,17.6,46.59,20,12,1
45026,23,3,17.6,46.59,20,12,1
45027,23,3,16.4,46.59,20,18,1
45028,120,5,210,775,210,0,1
45029,120,6,105,465,105,0,1
45030,23,3,32.8,84.75,40,18,1
45031,23,3,41,105.93,50,18,1
45032,23,3,41,105.93,50,18,1
45033,23,6,52.8,257.16,60,12,1
45034,23,2,49.2,93.3,60,18,1
45035,23,2,49.2,93.3,60,18,1
45036,23,2,41,93.3,50,18,1
45037,23,2,49.2,93.3,60,18,1
45038,23,1,106.6,124.4,130,18,1
45039,23,2,211.2,314.46,240,12,1
45040,23,2,127.6,213.32,145,12,1
45041,23,3,41,115.56,50,18,1
45042,23,2,175.12,308.14,199,12,1
45043,23,3,41,115.56,50,18,1
45044,23,3,118.75,285.72,125,5,1
45045,23,3,32.8,88.98,40,18,1
45046,23,6,20.5,118.62,25,18,1
45047,23,1,22.96,21.57,28,18,1
45048,23,1,24.6,21.57,30,18,1
45049,23,1,22.96,21.57,28,18,1
45050,23,12,16.4,184.92,20,18,1
45051,23,2,114.4,197.52,130,12,1
45052,23,3,66,177.78,75,12,1
45053,23,3,211.2,557.04,240,12,1
45054,23,1,57.2,48.98,65,12,1
45055,23,2,154,268.64,175,12,1
45056,23,3,118.8,296.28,135,12,1
45057,23,3,57.2,146.94,65,12,1
45058,23,2,118.8,205.42,135,12,1
45059,23,2,171.6,292.34,195,12,1
45060,23,3,87.12,234.66,99,12,1
45061,23,3,28.16,77.91,32,12,1
45062,23,6,28.16,155.82,32,12,1
45063,23,3,30.8,85.23,35,12,1
45064,23,12,27.06,305.04,33,18,1
45065,23,12,8.2,92.4,10,18,1
45066,23,12,8.2,92.4,10,18,1
45067,23,12,11.48,129.48,14,18,1
45068,23,3,36.9,110.94,45,18,1
45069,23,2,69.7,130.96,85,18,1
45070,23,3,155.8,439.14,190,18,1
45071,23,3,98.4,277.35,120,18,1
45072,23,2,98.4,184.9,120,18,1
45073,23,3,75.44,212.64,92,18,1
45074,23,3,155.8,427.59,190,18,1
45075,23,12,22.96,258.84,28,18,1
45076,23,2,299.3,611.62,365,18,1
45077,23,2,241.9,464.26,295,18,1
45078,23,2,135.3,257.92,165,18,1
45079,23,1,217.3,206.33,265,18,1
45080,23,2,102.5,213.7,125,18,1
45081,23,1,172.2,165.81,210,18,1
45082,23,12,41,254.28,50,18,1
45083,23,6,50,0,50,0,1
45084,23,12,20.5,211.8,25,18,1
45085,23,1,49.2,42.37,60,18,1
45086,23,1,49.2,42.37,60,18,1
45087,23,2,49.2,84.74,60,18,1
45088,23,1,159.9,154.75,195,18,1
45089,23,3,41,104.01,50,18,1
45090,23,3,61.5,161.79,75,18,1
45091,23,3,61.5,173.34,75,18,1
45092,23,2,28.7,49.3,35,18,1
45093,23,2,57.4,100.16,70,18,1
45094,23,1,49.2,42.37,60,18,1
45095,23,3,36.9,90.12,45,18,1
45096,23,3,57.4,138.69,70,18,1
45097,23,1,45.1,42.37,55,18,1
45098,23,1,45.1,40.06,55,18,1
45099,23,1,49.2,42.37,60,18,1
45100,23,3,61.5,158.91,75,18,1
45101,144,2,30,50,30,0,1
45102,144,5,30,125,30,0,1
